ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2019-03-01|16:51:11|Mkn501-20190301@165110-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1027.7958|1056.3510|R_Astrodon_2018|2458544.202210648|180.0|21.3025|3.1566|21.7138|2.6322
2|2019-03-01|16:54:28|Mkn501-20190301@165428-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1028.5112|1055.1348|R_Astrodon_2018|2458544.204490741|180.0|21.2975|3.2806|22.3307|2.5646
3|2019-03-02|19:08:29|Mkn501-20190302@190829-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1026.3178|1043.8664|R_Astrodon_2018|2458545.2975578704|180.0|21.3397|3.0309|48.7362|1.3196
4|2019-03-02|19:11:47|Mkn501-20190302@191146-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1025.6763|1042.6567|R_Astrodon_2018|2458545.299849537|180.0|21.4002|2.7126|49.3631|1.3073
5|2019-03-02|21:22:55|Mkn501-20190302@212254-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.0038|1026.7192|R_Astrodon_2018|2458545.3909143517|180.0|21.3914|2.3888|71.0358|1.0554
6|2019-03-02|21:26:13|Mkn501-20190302@212612-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1019.2803|1028.0978|R_Astrodon_2018|2458545.3932060185|180.0|21.3886|2.3069|71.3836|1.0534
7|2019-03-03|19:31:19|Mkn501-20190303@193118-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1025.4637|1038.9552|R_Astrodon_2018|2458546.313414352|180.0|21.4870|2.5375|53.7771|1.2315
8|2019-03-03|19:34:37|Mkn501-20190303@193436-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1024.7400|1037.8400|R_Astrodon_2018|2458546.3157060184|180.0|21.4943|2.6297|54.3902|1.2222
9|2019-03-19|19:06:02|Mkn501-20190319@190602-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1024.4348|1034.0765|R_Astrodon_2018|2458562.2958564814|180.0|21.2153|2.6963|60.594|1.1425
10|2019-03-19|19:09:20|Mkn501-20190319@190919-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1023.7410|1033.5568|R_Astrodon_2018|2458562.298148148|180.0|21.2231|2.7490|61.1684|1.1363
11|2019-03-20|21:03:21|Mkn501-20190320@210318-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.0145|1022.8154|R_Astrodon_2018|2458563.377326389|180.0|21.4100|2.3167|73.6684|1.0420
12|2019-03-20|21:06:39|Mkn501-20190320@210638-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.1476|1021.5468|R_Astrodon_2018|2458563.3796180557|180.0|21.3602|2.8021|73.6047|1.0425
13|2019-03-25|17:17:47|Mkn501-20190325@171746-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1027.7217|1046.0469|R_Astrodon_2018|2458568.2206828706|180.0|21.3676|2.6739|44.864|1.4043
14|2019-03-25|17:21:03|Mkn501-20190325@172102-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1026.6806|1044.6635|R_Astrodon_2018|2458568.222951389|180.0|21.3780|2.7169|45.4902|1.3894
