ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2019-06-04|17:23:35|Mkn501-20190604@172334-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1030.2088|1012.6224|R_Astrodon_2018|2458639.224710648|180.0|21.3865|2.0490|65.8215|1.0991
2|2019-06-04|17:26:50|Mkn501-20190604@172649-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1030.6500|1014.0205|R_Astrodon_2018|2458639.2269675927|180.0|21.3824|2.0626|65.3109|1.1037
3|2019-06-05|20:17:52|Mkn501-20190605@201751-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1027.0639|1018.3825|R_Astrodon_2018|2458640.3457407407|180.0|21.3455|2.8154|32.9077|1.8592
4|2019-06-05|20:21:06|Mkn501-20190605@202106-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1027.1191|1021.2693|R_Astrodon_2018|2458640.347986111|180.0|21.3224|2.8100|32.2867|1.8916
5|2019-06-07|17:22:53|Mkn501-20190607@172252-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1026.8009|1015.1773|R_Astrodon_2018|2458642.224224537|180.0|21.5083|2.2586|64.0458|1.1156
6|2019-06-07|17:26:08|Mkn501-20190607@172607-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1026.4645|1016.3586|R_Astrodon_2018|2458642.2264814815|180.0|21.5093|2.1790|63.5096|1.1209
7|2019-06-08|16:45:15|Mkn501-20190608@164515-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1026.3680|1017.4456|R_Astrodon_2018|2458643.1980902776|180.0|21.4946|2.2185|69.0996|1.0725
8|2019-06-08|16:48:30|Mkn501-20190608@164829-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1026.3894|1018.1819|R_Astrodon_2018|2458643.2003472224|180.0|21.5089|2.2760|68.6626|1.0758
9|2019-06-08|18:30:01|Mkn501-20190608@183001-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1035.2480|1004.6404|R_Astrodon_2018|2458643.2708449075|180.0|20.4984|2.5019|51.3225|1.2882
10|2019-06-08|18:33:16|Mkn501-20190608@183315-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1034.7420|1007.3222|R_Astrodon_2018|2458643.273101852|180.0|20.1815|2.6552|50.7095|1.2996
