ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2018-07-08|16:21:40|Mkn501-20180708@162139-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1024.1450|1014.2988|R_30508|2458308.181712963|180.0|-9999.0000|-9999.0000|53.0944|1.2573
2|2018-07-08|16:24:54|Mkn501-20180708@162454-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1023.9620|1016.6360|R_30508|2458308.1839583335|180.0|-9999.0000|-9999.0000|52.4894|1.2677
3|2018-07-11|14:41:15|Mkn501-20180711@144115-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1022.9684|1016.5886|R_30508|2458311.1119791665|180.0|-9999.0000|-9999.0000|68.1845|1.0795
4|2018-07-11|14:44:30|Mkn501-20180711@144430-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1022.5771|1017.5014|R_30508|2458311.1142361113|180.0|-9999.0000|-9999.0000|67.722|1.0831
5|2018-07-11|17:17:32|Mkn501-20180711@171731-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1037.3901|993.8368|R_30508|2458311.220509259|180.0|-9999.0000|-9999.0000|40.1928|1.5624
6|2018-07-11|17:20:46|Mkn501-20180711@172046-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1037.3743|995.9010|R_30508|2458311.22275463|180.0|-9999.0000|-9999.0000|39.5698|1.5833
7|2018-07-14|13:47:25|Mkn501-20180714@134724-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.2973|1022.5489|R_30508|2458314.0745949075|180.0|-9999.0000|-9999.0000|72.7682|1.0478
8|2018-07-14|13:50:40|Mkn501-20180714@135039-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.1630|1021.6687|R_30508|2458314.076851852|180.0|-9999.0000|-9999.0000|72.5318|1.0492
9|2018-07-14|15:26:09|Mkn501-20180714@152609-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1027.0572|1007.4079|R_30508|2458314.1431597224|180.0|-9999.0000|-9999.0000|58.9401|1.1722
10|2018-07-14|15:29:23|Mkn501-20180714@152923-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1026.7715|1008.3575|R_30508|2458314.1454050927|180.0|-9999.0000|-9999.0000|58.3612|1.1797
11|2018-07-17|14:18:08|Mkn501-20180717@141807-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1025.0097|1016.6573|R_30508|2458317.0959259258|180.0|-9999.0000|-9999.0000|68.1177|1.0800
12|2018-07-17|14:21:28|Mkn501-20180717@142127-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1024.9768|1017.4287|R_30508|2458317.0982407406|180.0|-9999.0000|-9999.0000|67.6415|1.0838
