ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2018-06-04|18:13:39|Mkn501-20180604@181338-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1037.1822|1006.1506|R_30508|2458274.2594791665|180.0|-9999.0000|-9999.0000|57.0975|1.1964
2|2018-06-04|18:16:52|Mkn501-20180604@181652-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1036.9775|1008.0909|R_30508|2458274.2617129628|180.0|-9999.0000|-9999.0000|56.5114|1.2047
3|2018-06-07|17:59:14|Mkn501-20180607@175913-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1013.1716|903.9805|R_30508|2458277.2494675927|180.0|-9999.0000|-9999.0000|57.5729|1.1900
4|2018-06-07|18:02:28|Mkn501-20180607@180228-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1013.2839|906.0693|R_30508|2458277.251712963|180.0|-9999.0000|-9999.0000|56.9862|1.1981
5|2018-06-12|17:16:54|Mkn501-20180612@171653-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|-1177.7204|973.5081|R_30508|2458282.2200694443|180.0|-9999.0000|-9999.0000|61.5844|1.1411
6|2018-06-12|17:20:08|Mkn501-20180612@172008-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|-1178.0208|975.1285|R_30508|2458282.222314815|180.0|-9999.0000|-9999.0000|61.0252|1.1474
7|2018-06-21|19:57:31|Mkn501-20180621@195730-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1029.1654|1014.9590|R_30508|2458291.3316087965|180.0|-9999.0000|-9999.0000|24.603|2.4327
8|2018-06-21|20:00:45|Mkn501-20180621@200045-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1029.7989|1016.1067|R_30508|2458291.333854167|180.0|-9999.0000|-9999.0000|23.9916|2.4920
9|2018-06-27|18:07:19|Mkn501-20180627@180719-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1037.9896|991.6078|R_30508|2458297.2550810184|180.0|-9999.0000|-9999.0000|41.2063|1.5303
10|2018-06-27|18:10:34|Mkn501-20180627@181033-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1037.4915|993.1344|R_30508|2458297.2573379627|180.0|-9999.0000|-9999.0000|40.5804|1.5499
11|2018-06-27|19:57:11|Mkn501-20180627@195711-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1562.3543|1144.5898|R_30508|2458297.331377315|180.0|-9999.0000|-9999.0000|20.2288|2.9325
12|2018-06-29|18:12:16|Mkn501-20180629@181215-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1038.8367|990.1775|R_30508|2458299.2585185184|180.0|-9999.0000|-9999.0000|38.7377|1.6118
13|2018-06-29|18:15:29|Mkn501-20180629@181529-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1038.3480|992.3445|R_30508|2458299.2607523147|180.0|-9999.0000|-9999.0000|38.1179|1.6345
