ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2019-04-02|17:40:30|Mkn501-20190402@174029-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1025.4948|1039.0523|R_Astrodon_2018|2458576.236458333|180.0|21.0638|2.4243|55.1003|1.2119
2|2019-04-02|17:43:44|Mkn501-20190402@174344-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1024.5692|1038.2727|R_Astrodon_2018|2458576.2387037035|180.0|21.0681|2.3538|55.6959|1.2033
3|2019-04-05|16:46:04|Mkn501-20190405@164603-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1027.4688|1043.6386|R_Astrodon_2018|2458579.1986574074|180.0|21.4247|2.7882|47.0716|1.3541
4|2019-04-05|16:49:19|Mkn501-20190405@164919-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1026.7380|1041.9859|R_Astrodon_2018|2458579.2009143517|180.0|21.4096|2.8246|47.6919|1.3408
5|2019-04-06|15:11:02|Mkn501-20190406@151102-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1028.5425|1053.8277|R_Astrodon_2018|2458580.132662037|180.0|21.2262|3.6242|29.5638|1.9915
6|2019-04-06|15:14:16|Mkn501-20190406@151416-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1028.0327|1051.7369|R_Astrodon_2018|2458580.134907407|180.0|21.2626|3.1504|30.1824|1.9550
7|2019-04-07|14:40:12|Mkn501-20190407@144011-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1029.4782|1057.9789|R_Astrodon_2018|2458581.11125|180.0|16.5895|2.4970|24.4454|2.3625
8|2019-04-07|14:43:26|Mkn501-20190407@144325-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1029.6167|1055.9854|R_Astrodon_2018|2458581.1134953704|180.0|19.6371|3.3436|25.0575|2.3095
9|2019-04-09|14:33:16|Mkn501-20190409@143315-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1029.5092|1053.3855|R_Astrodon_2018|2458583.1064351853|180.0|20.7554|3.5636|24.6214|2.3474
10|2019-04-09|14:36:30|Mkn501-20190409@143630-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1029.6281|1054.5112|R_Astrodon_2018|2458583.1086805556|180.0|20.9100|4.1802|25.2338|2.2945
11|2019-04-10|19:40:47|Mkn501-20190410@194044-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.0899|1023.3257|R_Astrodon_2018|2458584.319988426|180.0|21.4006|2.0999|73.6684|1.0420
12|2019-04-10|19:44:02|Mkn501-20190410@194401-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.2710|1021.8648|R_Astrodon_2018|2458584.3222453706|180.0|21.3914|2.2690|73.6059|1.0425
13|2019-04-17|18:11:52|Mkn501-20190417@181152-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.6738|1027.8370|R_Astrodon_2018|2458591.2582407407|180.0|21.4836|1.7937|69.8475|1.0629
